u	v	spatial_x	spatial_y	a1_list	a2_list	b_list	feat1	feat2	y	b_result	a1_result	a2_result
0	0	0.0	0.0	-3.0	2.0	3.0	1.64373629133578	-2.796733229144661	-5.5460298888553	2.9358993228231443	-2.671203209496948	1.7226671032880836
1	0	0.2040816326530612	0.0	-3.0	2.0	3.0	-0.3667293614876863	1.0980897386939867	8.046399416566166	2.9358993228231443	-2.671203209496948	1.7226671032880836
2	0	0.4081632653061224	0.0	-3.0	2.0	3.0	2.151587519468295	2.702977618816236	2.099761748740323	2.9358993228231443	-2.671203209496948	1.7226671032880836
3	0	0.6122448979591837	0.0	-3.0	2.0	3.0	1.1842081743561836	1.974902942074502	5.933474076758527	2.9358993228231443	-2.671203209496948	1.7226671032880836
4	0	0.8163265306122449	0.0	-3.0	2.0	3.0	-2.434935912674103	-1.3368111587367613	8.683081440615888	2.9358993228231443	-2.671203209496948	1.7226671032880836
5	0	1.020408163265306	0.0	-3.0	2.0	3.0	2.853734109820536	-2.680049490399956	-12.854709351748806	2.9358993228231443	-2.671203209496948	1.7226671032880836
6	0	1.2244897959183674	0.0	-3.0	2.0	3.0	1.5668382119421178	2.642108475229083	4.413391578817436	2.9358993228231443	-2.671203209496948	1.7226671032880836
7	0	1.4285714285714286	0.0	-3.0	2.0	3.0	1.716385831661723	2.622376349278209	0.9381093517060006	2.9358993228231443	-2.671203209496948	1.7226671032880836
8	0	1.6326530612244898	0.0	-3.0	2.0	3.0	-2.2313182039467248	0.1944919182772162	12.05945162633597	2.9358993228231443	-2.671203209496948	1.7226671032880836
9	0	1.836734693877551	0.0	-3.0	2.0	3.0	-0.2976843726265974	0.8539044700292107	5.488528758219145	2.9358993228231443	-2.671203209496948	1.7226671032880836
10	0	2.0408163265306123	0.0	-3.0	2.0	3.0	-0.7752118546045126	-0.2243996357351503	4.460895974366401	2.9358993228231443	-2.671203209496948	1.7226671032880836
11	0	2.2448979591836737	0.0	-3.0	2.0	3.0	2.5605899330916118	-0.481407797407448	-7.176676868998599	2.9358993228231443	-2.671203209496948	1.7226671032880836
12	0	2.4489795918367347	0.0	2.0	-1.5	3.0	0.8631907204839875	-2.283309384427798	10.90206352962624	2.9358993228231443	-2.671203209496948	1.7226671032880836
13	0	2.653061224489796	0.0	2.0	-1.5	3.0	1.93656967962498	-2.419482609833424	10.154671939345292	2.9358993228231443	-2.671203209496948	1.7226671032880836
14	0	2.857142857142857	0.0	2.0	-1.5	3.0	-0.3395148070360134	-1.6036071199428752	3.762643465975295	2.9358993228231443	-2.671203209496948	1.7226671032880836
15	0	3.0612244897959187	0.0	2.0	-1.5	3.0	-1.636567669291339	2.019844478439266	-4.095202544840093	2.9358993228231443	-2.671203209496948	1.7226671032880836
16	0	3.26530612244898	0.0	2.0	-1.5	3.0	0.3275087220950086	-2.12500619558592	8.04022240506393	2.9358993228231443	-2.671203209496948	1.7226671032880836
17	0	3.4693877551020407	0.0	2.0	-1.5	3.0	-2.6170964633749483	-1.6398080885117357	1.0477683508368834	2.9358993228231443	-2.671203209496948	1.7226671032880836
18	0	3.673469387755102	0.0	2.0	-1.5	3.0	1.965787031955492	0.2916843559332451	7.42269590610209	2.8085743801320784	1.8705688857842329	-1.3416526205674015
19	0	3.877551020408164	0.0	2.0	-1.5	3.0	0.7899863947323889	-1.7092126915303536	8.113139083528045	2.8085743801320784	1.8705688857842329	-1.3416526205674015
20	0	4.081632653061225	0.0	2.0	-1.5	3.0	1.5485264405122423	-2.0207598916932774	13.94689982052294	2.8085743801320784	1.8705688857842329	-1.3416526205674015
21	0	4.285714285714286	0.0	2.0	-1.5	3.0	-0.87284419122079	0.3798974501877734	-0.2299683445886254	2.8085743801320784	1.8705688857842329	-1.3416526205674015
22	0	4.489795918367348	0.0	2.0	-1.5	3.0	2.824188146369419	-0.7914403740203069	8.68299071335834	2.8085743801320784	1.8705688857842329	-1.3416526205674015
23	0	4.6938775510204085	0.0	2.0	-1.5	3.0	2.3587267279331865	0.7569557150428152	4.751031244744425	2.8085743801320784	1.8705688857842329	-1.3416526205674015
24	0	4.8979591836734695	0.0	2.0	-1.5	3.0	1.670300982442571	2.4732320424520573	4.0167076020019215	2.8085743801320784	1.8705688857842329	-1.3416526205674015
25	0	5.1020408163265305	0.0	2.0	-1.5	3.0	-1.8321677528881943	-2.094041211389594	5.016913969930008	2.8085743801320784	1.8705688857842329	-1.3416526205674015
26	0	5.306122448979592	0.0	2.0	-1.5	3.0	-0.1996739776377949	2.480601958878383	-1.3766326733166332	2.8085743801320784	1.8705688857842329	-1.3416526205674015
27	0	5.510204081632653	0.0	2.0	-1.5	3.0	-2.737177405276628	2.414939804537512	-7.987116590525211	2.8085743801320784	1.8705688857842329	-1.3416526205674015
28	0	5.714285714285714	0.0	2.0	-1.5	3.0	-2.074263047594713	1.9745255000154172	-5.965397080517842	2.8085743801320784	1.8705688857842329	-1.3416526205674015
29	0	5.918367346938775	0.0	2.0	-1.5	3.0	1.0982937194547278	0.7877155038365111	5.478847955760266	2.8085743801320784	1.8705688857842329	-1.3416526205674015
30	0	6.122448979591837	0.0	2.0	-1.5	3.0	1.468572935446903	0.7208799447932845	6.528147838911625	2.8085743801320784	1.8705688857842329	-1.3416526205674015
31	0	6.326530612244898	0.0	2.0	-1.5	3.0	2.8050583946052603	0.8352759596190094	8.579299953468695	2.8085743801320784	1.8705688857842329	-1.3416526205674015
32	0	6.530612244897959	0.0	2.0	-1.5	3.0	-1.0450478511710883	1.142973307306879	-2.301952504702057	2.8085743801320784	1.8705688857842329	-1.3416526205674015
33	0	6.73469387755102	0.0	2.0	-1.5	3.0	-0.7772417637907867	-2.9011067964230577	6.319539643953132	2.8085743801320784	1.8705688857842329	-1.3416526205674015
34	0	6.938775510204081	0.0	2.0	-1.5	3.0	-0.1826651323451527	2.748555474963898	-1.2256204065695144	2.8085743801320784	1.8705688857842329	-1.3416526205674015
35	0	7.142857142857143	0.0	2.0	-1.5	3.0	-1.8631718454942856	0.5136225687934788	-1.0047282015385108	2.8085743801320784	1.8705688857842329	-1.3416526205674015
36	0	7.346938775510204	0.0	2.0	-1.5	3.0	-2.22047096798717	1.68879503641453	-2.0134197402127083	2.8085743801320784	1.8705688857842329	-1.3416526205674015
37	0	7.551020408163265	0.0	2.0	-1.5	3.0	-0.1457704426443973	-0.7363089656318209	4.316012547901972	2.8085743801320784	1.8705688857842329	-1.3416526205674015
38	0	7.755102040816327	0.0	2.0	-1.5	3.0	-1.638543905694695	-2.9256167165052243	5.63889278028021	2.8085743801320784	1.8705688857842329	-1.3416526205674015
39	0	7.959183673469388	0.0	2.0	-1.5	3.0	1.0188839680950623	0.0584079592586634	5.102208903652135	2.8085743801320784	1.8705688857842329	-1.3416526205674015
40	0	8.16326530612245	0.0	2.0	-1.5	3.0	-0.3770884867660156	0.0431407158955736	2.8316305996770725	2.8085743801320784	1.8705688857842329	-1.3416526205674015
41	0	8.36734693877551	0.0	2.0	-1.5	3.0	1.9960691763470244	-0.378064270131289	8.979633266027697	2.8085743801320784	1.8705688857842329	-1.3416526205674015
42	0	8.571428571428571	0.0	2.0	-1.5	3.0	1.2015906120134945	-0.9616976750275396	3.5671271418930486	2.8085743801320784	1.8705688857842329	-1.3416526205674015
43	0	8.775510204081632	0.0	2.0	-1.5	3.0	-1.1258001517077536	-1.5010434731416678	2.2807046694930664	2.8085743801320784	1.8705688857842329	-1.3416526205674015
44	0	8.979591836734695	0.0	2.0	-1.5	3.0	1.9935588083712064	0.1652692469830965	5.680875274108979	2.8085743801320784	1.8705688857842329	-1.3416526205674015
45	0	9.183673469387756	0.0	2.0	-1.5	3.0	1.828586144980811	-0.7483311618390354	6.342193874172656	2.8085743801320784	1.8705688857842329	-1.3416526205674015
46	0	9.387755102040815	0.0	2.0	-1.5	3.0	-0.6751297258189535	2.819591298298852	-3.198716464346224	2.8085743801320784	1.8705688857842329	-1.3416526205674015
47	0	9.591836734693878	0.0	2.0	-1.5	3.0	-1.2700313764185354	-1.9624361533984116	6.767209427537937	2.8085743801320784	1.8705688857842329	-1.3416526205674015
48	0	9.79591836734694	0.0	2.0	-1.5	3.0	1.0949730238498532	-1.082006594237478	4.864835928746127	2.8085743801320784	1.8705688857842329	-1.3416526205674015
49	0	10.0	0.0	2.0	-1.5	3.0	-2.161485098344141	-1.236237174452574	2.7100118628214105	2.8085743801320784	1.8705688857842329	-1.3416526205674015
0	1	0.0	0.2040816326530612	-3.0	2.0	3.0	-1.80055078514935	0.2598550574157419	5.134905484143973	2.9358993228231443	-2.671203209496948	1.7226671032880836
1	1	0.2040816326530612	0.2040816326530612	-3.0	2.0	3.0	-2.955826381493967	-0.0043184581551125	11.105350910703685	2.9358993228231443	-2.671203209496948	1.7226671032880836
2	1	0.4081632653061224	0.2040816326530612	-3.0	2.0	3.0	1.7215462650128304	0.8624427925456386	-0.0735588134609513	2.9358993228231443	-2.671203209496948	1.7226671032880836
3	1	0.6122448979591837	0.2040816326530612	-3.0	2.0	3.0	0.9891051395521928	2.7000106234452472	6.751706073792292	2.9358993228231443	-2.671203209496948	1.7226671032880836
4	1	0.8163265306122449	0.2040816326530612	-3.0	2.0	3.0	1.2309922717580104	-1.2886734870367955	-1.670063984813699	2.9358993228231443	-2.671203209496948	1.7226671032880836
5	1	1.020408163265306	0.2040816326530612	-3.0	2.0	3.0	1.684374186131807	1.156629415529979	2.045167551864369	2.9358993228231443	-2.671203209496948	1.7226671032880836
6	1	1.2244897959183674	0.2040816326530612	-3.0	2.0	3.0	-0.2465053467699602	-2.849758781968898	-2.7446329361869	2.9358993228231443	-2.671203209496948	1.7226671032880836
7	1	1.4285714285714286	0.2040816326530612	-3.0	2.0	3.0	0.4124471757173626	-1.4256691635982528	-2.12897138784387	2.9358993228231443	-2.671203209496948	1.7226671032880836
8	1	1.6326530612244898	0.2040816326530612	-3.0	2.0	3.0	-2.1612180112340558	-0.2176816320204433	10.978736502489877	2.9358993228231443	-2.671203209496948	1.7226671032880836
9	1	1.836734693877551	0.2040816326530612	-3.0	2.0	3.0	-2.31281955878416	-2.814031269113193	3.879961407142459	2.9358993228231443	-2.671203209496948	1.7226671032880836
10	1	2.0408163265306123	0.2040816326530612	-3.0	2.0	3.0	1.01041777074283	0.7060167633218333	-1.4895140130951474	2.9358993228231443	-2.671203209496948	1.7226671032880836
