u	v	spatial_x	spatial_y	a1_list	a2_list	b_list	feat1	feat2	y	b_result	a1_result	a2_result
0	0	0.0	0.0	-1.0	-2.0	3	1.64373629133578	-2.796733229144661	8.02822990165277	2.961509407085817	-1.8448408510550396	-1.3277821753892725
1	0	0.2040816326530612	0.0	-1.0	-2.0	3	-0.3667293614876863	1.0980897386939867	1.6559314015160205	2.961509407085817	-1.8448408510550396	-1.3277821753892725
2	0	0.4081632653061224	0.0	-1.0	-2.0	3	2.151587519468295	2.702977618816236	-2.590639462988832	2.961509407085817	-1.8448408510550396	-1.3277821753892725
3	0	0.6122448979591837	0.0	-1.0	-2.0	3	1.1842081743561836	1.974902942074502	-1.189329851970765	2.961509407085817	-1.8448408510550396	-1.3277821753892725
4	0	0.8163265306122449	0.0	-1.0	-2.0	3	-2.434935912674103	-1.3368111587367613	10.48312234567734	2.961509407085817	-1.8448408510550396	-1.3277821753892725
5	0	1.020408163265306	0.0	-1.0	-2.0	3	2.853734109820536	-2.680049490399956	7.299241040440998	2.961509407085817	-1.8448408510550396	-1.3277821753892725
6	0	1.2244897959183674	0.0	-1.0	-2.0	3	1.5668382119421178	2.642108475229083	-0.8837392795632142	2.961509407085817	-1.8448408510550396	-1.3277821753892725
7	0	1.4285714285714286	0.0	-1.0	-2.0	3	1.716385831661723	2.622376349278209	-3.2614861666009456	2.961509407085817	-1.8448408510550396	-1.3277821753892725
8	0	1.6326530612244898	0.0	-1.0	-2.0	3	-2.2313182039467248	0.1944919182772162	6.607590200305504	2.961509407085817	-1.8448408510550396	-1.3277821753892725
9	0	1.836734693877551	0.0	-1.0	-2.0	3	-0.2976843726265974	0.8539044700292107	0.9909776400508946	2.961509407085817	-1.8448408510550396	-1.3277821753892725
10	0	2.0408163265306123	0.0	-1.0	-2.0	3	-0.7752118546045126	-0.2243996357351503	3.051162543534752	2.961509407085817	-1.8448408510550396	-1.3277821753892725
11	0	2.2448979591836737	0.0	-1.0	-2.0	3	2.5605899330916118	-0.481407797407448	4.7304225605402825	2.961509407085817	-1.8448408510550396	-1.3277821753892725
12	0	2.4489795918367347	0.0	-1.0	-2.0	3	0.8631907204839875	-2.283309384427798	7.125027167200851	2.961509407085817	-1.8448408510550396	-1.3277821753892725
13	0	2.653061224489796	0.0	-1.0	-2.0	3	1.93656967962498	-2.419482609833424	7.471912643473507	2.961509407085817	-1.8448408510550396	-1.3277821753892725
14	0	2.857142857142857	0.0	-1.0	-2.0	3	-0.3395148070360134	-1.6036071199428752	6.788022075023974	2.961509407085817	-1.8448408510550396	-1.3277821753892725
15	0	3.0612244897959187	0.0	-1.0	-2.0	3	-1.636567669291339	2.019844478439266	-0.5468268068811235	2.961509407085817	-1.8448408510550396	-1.3277821753892725
16	0	3.26530612244898	0.0	-1.0	-2.0	3	0.3275087220950086	-2.12500619558592	6.943920309612514	2.961509407085817	-1.8448408510550396	-1.3277821753892725
17	0	3.4693877551020407	0.0	-1.0	-2.0	3	-2.6170964633749483	-1.6398080885117357	11.696900975045462	2.961509407085817	-1.8448408510550396	-1.3277821753892725
18	0	3.673469387755102	0.0	-1.0	-2.0	3	1.965787031955492	0.2916843559332451	1.5335624010228943	3.103923320871984	-1.1527529963337237	-1.3952425663663117
19	0	3.877551020408164	0.0	1.0	3.0	3	0.7899863947323889	-1.7092126915303536	-4.675024341333067	3.103923320871984	-1.1527529963337237	-1.3952425663663117
20	0	4.081632653061225	0.0	1.0	3.0	3	1.5485264405122423	-2.0207598916932774	-1.9334799248910917	3.103923320871984	-1.1527529963337237	-1.3952425663663117
21	0	4.285714285714286	0.0	1.0	3.0	3	-0.87284419122079	0.3798974501877734	6.742321055116719	3.103923320871984	-1.1527529963337237	-1.3952425663663117
22	0	4.489795918367348	0.0	1.0	3.0	3	2.824188146369419	-0.7914403740203069	3.0329631437010844	3.103923320871984	-1.1527529963337237	-1.3952425663663117
23	0	4.6938775510204085	0.0	1.0	3.0	3	2.3587267279331865	0.7569557150428152	4.11866042417998	3.103923320871984	-1.1527529963337237	-1.3952425663663117
24	0	4.8979591836734695	0.0	1.0	3.0	3	1.670300982442571	2.4732320424520573	15.781442436372703	3.103923320871984	-1.1527529963337237	-1.3952425663663117
25	0	5.1020408163265305	0.0	1.0	3.0	3	-1.8321677528881943	-2.094041211389594	-3.783625992922031	3.762634659139381	0.8407194711207934	2.417458292961486
26	0	5.306122448979592	0.0	1.0	3.0	3	-0.1996739776377949	2.480601958878383	10.105606824312392	3.762634659139381	0.8407194711207934	2.417458292961486
27	0	5.510204081632653	0.0	1.0	3.0	3	-2.737177405276628	2.414939804537512	6.783377422975874	3.762634659139381	0.8407194711207934	2.417458292961486
28	0	5.714285714285714	0.0	1.0	3.0	3	-2.074263047594713	1.9745255000154172	8.959899715545422	3.762634659139381	0.8407194711207934	2.417458292961486
29	0	5.918367346938775	0.0	1.0	3.0	3	1.0982937194547278	0.7877155038365111	5.404572600523185	3.762634659139381	0.8407194711207934	2.417458292961486
30	0	6.122448979591837	0.0	1.0	3.0	3	1.468572935446903	0.7208799447932845	8.870312797632934	3.762634659139381	0.8407194711207934	2.417458292961486
31	0	6.326530612244898	0.0	1.0	3.0	3	2.8050583946052603	0.8352759596190094	9.368167080624588	3.762634659139381	0.8407194711207934	2.417458292961486
32	0	6.530612244897959	0.0	1.0	3.0	3	-1.0450478511710883	1.142973307306879	5.861001825449881	3.762634659139381	0.8407194711207934	2.417458292961486
33	0	6.73469387755102	0.0	1.0	3.0	3	-0.7772417637907867	-2.9011067964230577	-6.1968082826555495	3.103923320871984	-1.1527529963337237	-1.3952425663663117
34	0	6.938775510204081	0.0	-1.0	-2.0	3	-0.1826651323451527	2.748555474963898	-2.655633489175291	3.103923320871984	-1.1527529963337237	-1.3952425663663117
35	0	7.142857142857143	0.0	-1.0	-2.0	3	-1.8631718454942856	0.5136225687934788	5.874924942315396	3.103923320871984	-1.1527529963337237	-1.3952425663663117
36	0	7.346938775510204	0.0	-1.0	-2.0	3	-2.22047096798717	1.68879503641453	0.1554623725595338	3.103923320871984	-1.1527529963337237	-1.3952425663663117
37	0	7.551020408163265	0.0	-1.0	-2.0	3	-0.1457704426443973	-0.7363089656318209	1.4556343765891313	3.103923320871984	-1.1527529963337237	-1.3952425663663117
38	0	7.755102040816327	0.0	-1.0	-2.0	3	-1.638543905694695	-2.9256167165052243	11.687935578345469	3.103923320871984	-1.1527529963337237	-1.3952425663663117
39	0	7.959183673469388	0.0	-1.0	-2.0	3	1.0188839680950623	0.0584079592586634	3.0952148531185486	3.103923320871984	-1.1527529963337237	-1.3952425663663117
40	0	8.16326530612245	0.0	-1.0	-2.0	3	-0.3770884867660156	0.0431407158955736	4.227277302372813	3.103923320871984	-1.1527529963337237	-1.3952425663663117
41	0	8.36734693877551	0.0	-2.0	-1.0	3	1.9960691763470244	-0.378064270131289	0.1809962381924159	3.103923320871984	-1.1527529963337237	-1.3952425663663117
42	0	8.571428571428571	0.0	-2.0	-1.0	3	1.2015906120134945	-0.9616976750275396	0.9334627132423324	3.103923320871984	-1.1527529963337237	-1.3952425663663117
43	0	8.775510204081632	0.0	-2.0	-1.0	3	-1.1258001517077536	-1.5010434731416678	8.288235050108948	3.103923320871984	-1.1527529963337237	-1.3952425663663117
44	0	8.979591836734695	0.0	-2.0	-1.0	3	1.9935588083712064	0.1652692469830965	-1.2412252108968644	3.103923320871984	-1.1527529963337237	-1.3952425663663117
45	0	9.183673469387756	0.0	-2.0	-1.0	3	1.828586144980811	-0.7483311618390354	-0.8587125717121838	3.103923320871984	-1.1527529963337237	-1.3952425663663117
46	0	9.387755102040815	0.0	-2.0	-1.0	3	-0.6751297258189535	2.819591298298852	0.922480094441025	3.103923320871984	-1.1527529963337237	-1.3952425663663117
47	0	9.591836734693878	0.0	-2.0	-1.0	3	-1.2700313764185354	-1.9624361533984116	11.442746318848354	3.103923320871984	-1.1527529963337237	-1.3952425663663117
48	0	9.79591836734694	0.0	-2.0	-1.0	3	1.0949730238498532	-1.082006594237478	-1.4911428134508218	3.103923320871984	-1.1527529963337237	-1.3952425663663117
